record_id,governorate,city,region,year,month,date,latitude,longitude,utm32_easting,utm32_northing,population_density,urban_index,temperature_c,rainfall_mm,humidity_pct,ndvi_score,drought_pressure_score,electricity_pressure_score,tourism_pressure_score,observed_index,data_nature,observed_lag_1,observed_lag_2,observed_lag_3,observed_lag_6,observed_lag_12,rolling_mean_3,rolling_mean_6,target_stage1_tabular_score,target_stage2_lstm_score,lstm_agri_price_next_3m
EX24_Siliana_2020_10,Siliana,Siliana,Nord-Ouest,2020,10,2020-10-15,36.093668,9.36395,532763.14,3994398.95,70,32.0,25.2,46.5,71.33,40.06,63.21,50.48,29.98,76.17,données du projet,88.5,93.92,96.55,63.67,69.5,92.99000000000005,85.18333333333334,50.32,49.08,49.08
EX24_Siliana_2020_11,Siliana,Siliana,Nord-Ouest,2020,11,2020-11-15,36.12187,9.340855,530673.14,3997519.57,70,32.0,14.86,70.86,68.47,56.05,42.9,46.82,16.09,56.5,données du projet,76.17,88.5,93.92,74.57,58.01,86.19666666666672,87.26666666666667,56.34,50.55,50.55
EX24_Siliana_2020_12,Siliana,Siliana,Nord-Ouest,2020,12,2020-12-15,36.096252,9.318877,528704.66,3994671.4,70,32.0,13.16,51.98,75.24,51.53,29.66,57.12,23.34,54.3,données du projet,56.5,76.17,88.5,93.89,49.42,73.72333333333337,84.255,49.79,52.28,52.28
EX24_Siliana_2021_01,Siliana,Siliana,Nord-Ouest,2021,1,2021-01-15,36.029581,9.38316,534520.5,3987297.3,70,32.0,15.65,42.76,74.47,48.65,39.14,47.76,19.7,43.71,données du projet,54.3,56.5,76.17,96.55,49.42,62.32333333333338,77.65666666666667,53.25,61.67,61.67
EX24_Siliana_2021_02,Siliana,Siliana,Nord-Ouest,2021,2,2021-02-15,36.066971,9.380925,534302.91,3991443.68,70,32.0,15.17,36.79,78.74,55.36,47.06,41.11,17.83,52.01,données du projet,43.71,54.3,56.5,93.92,44.34,51.50333333333338,68.85000000000001,59.62,69.33,69.33
EX24_Siliana_2021_03,Siliana,Siliana,Nord-Ouest,2021,3,2021-03-15,36.072869,9.312333,528123.91,3992075.92,70,32.0,20.91,52.63,59.47,42.5,56.29,64.04,8.96,58.97,données du projet,52.01,43.71,54.3,88.5,60.03,50.00666666666672,61.865,92.45,83.2,83.2
EX24_Siliana_2021_04,Siliana,Siliana,Nord-Ouest,2021,4,2021-04-15,36.142173,9.388987,534995.56,3999787.75,70,32.0,25.82,30.29,55.97,43.41,63.05,58.3,15.13,75.75,données du projet,58.97,52.01,43.71,76.17,63.67,51.56333333333338,56.94333333333333,80.71,91.1,91.1
EX24_Siliana_2021_05,Siliana,Siliana,Nord-Ouest,2021,5,2021-05-15,36.192923,9.319109,528690.32,4005393.99,70,32.0,27.35,18.11,55.86,42.86,80.16,63.58,16.79,74.98,données du projet,75.75,58.97,52.01,56.5,74.57,62.243333333333375,56.873333333333335,99.56,89.46,89.46
EX24_Siliana_2021_06,Siliana,Siliana,Nord-Ouest,2021,6,2021-06-15,36.085459,9.368604,533185.56,3993490.07,70,32.0,30.33,11.69,45.11,32.33,90.74,75.87,37.64,92.77,données du projet,74.98,75.75,58.97,54.3,93.89,69.90000000000005,59.95333333333334,100.0,89.48,89.48
EX24_Siliana_2021_07,Siliana,Siliana,Nord-Ouest,2021,7,2021-07-15,36.127317,9.409125,536814.22,3998147.4,70,32.0,32.85,10.01,44.06,20.22,99.9,58.84,47.9,94.08,données du projet,92.77,74.98,75.75,43.71,96.55,81.16666666666671,66.365,81.54,88.83,88.83
EX24_Siliana_2021_08,Siliana,Siliana,Nord-Ouest,2021,8,2021-08-15,36.023828,9.359518,532392.81,3986651.08,70,32.0,34.05,22.02,53.44,29.9,100.0,72.69,36.52,91.53,données du projet,94.08,92.77,74.98,52.01,93.92,87.27666666666671,74.75999999999999,85.79,79.39,79.39
EX24_Siliana_2021_09,Siliana,Siliana,Nord-Ouest,2021,9,2021-09-15,36.160288,9.3264,529358.02,4001776.37,70,32.0,28.53,15.79,47.2,37.72,73.05,69.72,58.54,92.67,données du projet,91.53,94.08,92.77,58.97,88.5,92.79333333333336,81.34666666666666,78.88,65.76,65.76
EX24_Siliana_2021_10,Siliana,Siliana,Nord-Ouest,2021,10,2021-10-15,36.074751,9.352827,531769.44,3992297.08,70,32.0,20.72,33.21,61.71,35.87,65.7,58.77,17.67,73.38,données du projet,92.67,91.53,94.08,75.75,76.17,92.76000000000005,86.96333333333332,50.03,59.57,59.57
EX24_Siliana_2021_11,Siliana,Siliana,Nord-Ouest,2021,11,2021-11-15,36.106587,9.433092,538981.07,3995857.44,70,32.0,16.95,45.35,72.14,44.54,50.15,63.42,18.74,69.19,données du projet,73.38,92.67,91.53,74.98,56.5,85.86000000000006,86.56833333333333,63.77,56.3,56.3
EX24_Siliana_2021_12,Siliana,Siliana,Nord-Ouest,2021,12,2021-12-15,36.070801,9.399166,535943.82,3991875.06,70,32.0,11.78,54.45,75.96,67.02,43.34,52.11,20.68,54.66,données du projet,69.19,73.38,92.67,92.77,54.3,78.41333333333337,85.60333333333334,39.15,48.94,48.94
EX24_Siliana_2022_01,Siliana,Siliana,Nord-Ouest,2022,1,2022-01-15,36.085537,9.315665,528419.43,3993481.93,70,32.0,13.21,49.79,77.25,61.22,42.56,45.47,24.09,53.53,données du projet,54.66,69.19,73.38,94.08,43.71,65.74333333333338,79.25166666666667,50.65,57.59,57.59
EX24_Siliana_2022_02,Siliana,Siliana,Nord-Ouest,2022,2,2022-02-15,36.075637,9.375825,533839.95,3992403.06,70,32.0,14.81,68.65,74.42,48.6,33.98,56.98,17.4,48.04,données du projet,53.53,54.66,69.19,91.53,52.01,59.126666666666715,72.49333333333333,44.4,70.11,70.11
EX24_Siliana_2022_03,Siliana,Siliana,Nord-Ouest,2022,3,2022-03-15,36.067329,9.38657,534811.07,3991485.45,70,32.0,19.84,40.45,60.73,51.27,43.03,64.03,15.73,55.71,données du projet,48.04,53.53,54.66,92.67,58.97,52.07666666666671,65.24499999999999,68.15,79.03,79.03
EX24_Siliana_2022_04,Siliana,Siliana,Nord-Ouest,2022,4,2022-04-15,36.094033,9.368435,533166.82,3994440.95,70,32.0,20.15,26.41,51.27,39.54,71.97,65.28,20.41,67.8,données du projet,55.71,48.04,53.53,73.38,75.75,52.42666666666671,59.085,74.1,81.05,81.05
EX24_Siliana_2022_05,Siliana,Siliana,Nord-Ouest,2022,5,2022-05-15,36.076664,9.348086,531341.84,3992507.69,70,32.0,28.14,16.88,52.21,29.86,83.29,62.12,9.59,74.89,données du projet,67.8,55.71,48.04,69.19,74.98,57.18333333333337,58.154999999999994,84.95,88.32,88.32
EX24_Siliana_2022_06,Siliana,Siliana,Nord-Ouest,2022,6,2022-06-15,36.120216,9.37211,533486.53,3997346.37,70,32.0,30.92,36.62,45.31,23.17,91.82,63.59,43.8,82.63,données du projet,74.89,67.8,55.71,54.66,92.77,66.13333333333338,59.105,96.69,94.18,94.18
EX24_Siliana_2022_07,Siliana,Siliana,Nord-Ouest,2022,7,2022-07-15,36.110969,9.341588,530743.42,3996310.62,70,32.0,34.0,5.32,32.65,20.33,100.0,67.64,41.39,93.84,données du projet,82.63,74.89,67.8,53.53,94.08,75.10666666666671,63.76666666666667,88.01,84.29,84.29
EX24_Siliana_2022_08,Siliana,Siliana,Nord-Ouest,2022,8,2022-08-15,36.07484,9.360288,532441.23,3992309.47,70,32.0,31.0,29.41,44.24,29.28,95.57,82.2,39.52,94.32,données du projet,93.84,82.63,74.89,48.04,91.53,83.78666666666672,70.485,82.92,67.49,67.49
EX24_Siliana_2022_09,Siliana,Siliana,Nord-Ouest,2022,9,2022-09-15,36.094782,9.382534,534435.67,3994528.99,70,32.0,28.23,14.82,56.22,33.43,81.82,70.0,45.01,89.09,données du projet,94.32,93.84,82.63,55.71,92.67,90.26333333333338,78.19833333333334,79.92,52.11,52.11
EX24_Siliana_2022_10,Siliana,Siliana,Nord-Ouest,2022,10,2022-10-15,36.045429,9.311753,528081.5,3989032.16,70,32.0,21.61,31.38,66.92,35.6,80.58,63.99,23.64,71.06,données du projet,89.09,94.32,93.84,67.8,73.38,92.4166666666667,83.76166666666667,51.16,44.9,44.9
EX24_Siliana_2022_11,Siliana,Siliana,Nord-Ouest,2022,11,2022-11-15,36.142398,9.376494,533871.44,3999808.31,70,32.0,16.84,49.64,66.7,46.45,32.74,63.47,7.72,45.86,données du projet,71.06,89.09,94.32,74.89,69.19,84.82333333333338,84.30499999999999,52.77,47.85,47.85
EX24_Siliana_2022_12,Siliana,Siliana,Nord-Ouest,2022,12,2022-12-15,36.077243,9.313144,528195.41,3992561.24,70,32.0,14.6,48.19,73.0,47.27,32.67,39.25,13.09,45.77,données du projet,45.86,71.06,89.09,82.63,54.66,68.67000000000006,79.46666666666665,50.02,56.6,56.6
EX24_Siliana_2023_01,Siliana,Siliana,Nord-Ouest,2023,1,2023-01-15,36.094771,9.34833,531356.59,3994516.21,70,32.0,16.39,42.54,78.06,55.06,44.43,57.71,16.48,41.58,données du projet,45.77,45.86,71.06,93.84,53.53,54.23000000000005,73.32333333333334,46.82,62.72,62.72
EX24_Siliana_2023_02,Siliana,Siliana,Nord-Ouest,2023,2,2023-02-15,36.084931,9.322087,528997.81,3993416.61,70,32.0,17.83,50.29,72.76,55.63,41.28,50.85,23.97,59.62,données du projet,41.58,45.77,45.86,94.32,48.04,44.403333333333386,64.61333333333333,77.93,69.16,69.16
EX24_Siliana_2023_03,Siliana,Siliana,Nord-Ouest,2023,3,2023-03-15,36.085821,9.380638,534268.91,3993534.41,70,32.0,23.54,30.47,70.31,37.67,53.98,56.66,2.16,60.53,données du projet,59.62,41.58,45.77,89.09,55.71,48.990000000000045,58.830000000000005,69.0,76.26,76.26
EX24_Siliana_2023_04,Siliana,Siliana,Nord-Ouest,2023,4,2023-04-15,36.104533,9.29938,526946.8,3995584.23,70,32.0,22.44,47.59,66.27,39.67,59.19,58.2,11.22,72.03,données du projet,60.53,59.62,41.58,71.06,67.8,53.910000000000046,54.06999999999999,91.93,80.12,80.12
EX24_Siliana_2023_05,Siliana,Siliana,Nord-Ouest,2023,5,2023-05-15,36.097771,9.402839,536262.18,3994867.88,70,32.0,31.4,18.07,51.67,25.05,83.62,59.31,18.83,75.66,données du projet,72.03,60.53,59.62,45.86,74.89,64.06000000000004,54.23166666666666,81.95,87.03,87.03
EX24_Siliana_2023_06,Siliana,Siliana,Nord-Ouest,2023,6,2023-06-15,36.039489,9.379822,534215.45,3988395.08,70,32.0,34.64,23.42,42.54,39.21,95.83,68.39,27.53,76.14,données du projet,75.66,72.03,60.53,45.77,82.63,69.40666666666671,59.19833333333332,85.76,91.84,91.84
EX24_Siliana_2023_07,Siliana,Siliana,Nord-Ouest,2023,7,2023-07-15,36.087369,9.348173,531345.38,3993695.14,70,32.0,33.16,6.86,47.26,27.76,100.0,62.44,45.28,91.18,données du projet,76.14,75.66,72.03,41.58,93.84,74.61000000000006,64.26,99.51,86.55,86.55
EX24_Siliana_2023_08,Siliana,Siliana,Nord-Ouest,2023,8,2023-08-15,36.136585,9.412039,537072.09,3999176.51,70,32.0,31.22,16.26,42.14,28.56,92.46,71.91,40.04,88.23,données du projet,91.18,76.14,75.66,59.62,94.32,80.99333333333338,72.52666666666667,83.05,78.57,78.57
EX24_Siliana_2023_09,Siliana,Siliana,Nord-Ouest,2023,9,2023-09-15,36.098928,9.399624,535972.2,3994994.97,70,32.0,26.61,19.66,58.49,29.91,79.51,53.0,46.2,91.45,données du projet,88.23,91.18,76.14,60.53,89.09,85.18333333333338,77.295,81.62,68.97,68.97
EX24_Siliana_2023_10,Siliana,Siliana,Nord-Ouest,2023,10,2023-10-15,36.059681,9.376952,533948.25,3990633.7,70,32.0,22.87,52.97,67.4,35.49,54.74,56.43,12.45,78.64,données du projet,91.45,88.23,91.18,72.03,71.06,90.2866666666667,82.44833333333334,82.33,51.83,51.83
EX24_Siliana_2023_11,Siliana,Siliana,Nord-Ouest,2023,11,2023-11-15,36.066268,9.352297,531725.14,3991355.97,70,32.0,17.48,51.73,64.21,44.1,42.45,46.66,18.5,62.09,données du projet,78.64,91.45,88.23,75.66,45.86,86.10666666666673,83.55,64.01,58.08,58.08
EX24_Siliana_2023_12,Siliana,Siliana,Nord-Ouest,2023,12,2023-12-15,36.002582,9.348757,531431.66,3984291.01,70,32.0,13.08,40.55,67.24,55.63,40.67,53.72,10.22,61.2,données du projet,62.09,78.64,91.45,76.14,45.77,77.39333333333339,81.28833333333334,60.07,61.85,61.85
EX24_Siliana_2024_01,Siliana,Siliana,Nord-Ouest,2024,1,2024-01-15,36.071216,9.336461,530297.24,3991899.82,70,32.0,12.04,35.61,72.86,55.7,35.49,57.63,14.37,50.27,données du projet,61.2,62.09,78.64,91.18,41.58,67.31000000000004,78.79833333333333,46.38,63.46,63.46
EX24_Siliana_2024_02,Siliana,Siliana,Nord-Ouest,2024,2,2024-02-15,36.085389,9.412066,537098.56,3993497.93,70,32.0,15.62,63.91,70.62,62.21,29.1,51.6,21.96,52.91,données du projet,50.27,61.2,62.09,88.23,59.62,57.85333333333338,71.98,51.18,70.36,70.36
EX24_Siliana_2024_03,Siliana,Siliana,Nord-Ouest,2024,3,2024-03-15,36.060452,9.325029,529271.8,3990702.36,70,32.0,19.53,41.68,64.91,45.4,52.94,60.04,23.73,66.19,données du projet,52.91,50.27,61.2,91.45,60.53,54.79333333333338,66.09333333333333,81.62,72.89,72.89
EX24_Siliana_2024_04,Siliana,Siliana,Nord-Ouest,2024,4,2024-04-15,36.023513,9.347302,531292.31,3986612.12,70,32.0,21.46,50.64,64.62,43.13,58.48,58.19,0.0,68.63,données du projet,66.19,52.91,50.27,78.64,72.03,56.456666666666706,61.883333333333326,62.82,80.9,80.9
EX24_Siliana_2024_05,Siliana,Siliana,Nord-Ouest,2024,5,2024-05-15,36.077648,9.381074,534311.69,3992628.01,70,32.0,25.99,22.0,55.0,37.37,73.98,56.53,22.18,75.22,données du projet,68.63,66.19,52.91,62.09,75.66,62.57666666666671,60.214999999999996,92.32,85.81,85.81
EX24_Siliana_2024_06,Siliana,Siliana,Nord-Ouest,2024,6,2024-06-15,36.037184,9.387174,534878.81,3988142.08,70,32.0,36.5,24.83,43.94,25.79,100.0,66.45,44.37,79.22,données du projet,75.22,68.63,66.19,61.2,76.14,70.01333333333338,62.40333333333333,100.0,91.88,91.88
EX24_Siliana_2024_07,Siliana,Siliana,Nord-Ouest,2024,7,2024-07-15,36.080408,9.381504,534349.18,3992934.26,70,32.0,33.9,30.86,45.46,23.81,100.0,58.7,31.61,92.13,données du projet,79.22,75.22,68.63,50.27,91.18,74.3566666666667,65.40666666666665,99.54,87.19,87.19
EX24_Siliana_2024_08,Siliana,Siliana,Nord-Ouest,2024,8,2024-08-15,36.11533,9.34484,531034.36,3996795.4,70,32.0,29.35,11.96,44.04,33.65,100.0,73.32,56.03,92.7,données du projet,92.13,79.22,75.22,52.91,88.23,82.19000000000004,72.38333333333333,97.39,75.29,75.29
EX24_Siliana_2024_09,Siliana,Siliana,Nord-Ouest,2024,9,2024-09-15,36.096066,9.381563,534347.66,3994671.03,70,32.0,26.07,13.22,57.13,31.94,80.91,71.46,21.47,93.53,données du projet,92.7,92.13,79.22,66.19,91.45,88.01666666666671,79.015,70.2,60.56,60.56
EX24_Siliana_2024_10,Siliana,Siliana,Nord-Ouest,2024,10,2024-10-15,36.095123,9.357283,532162.4,3994558.11,70,32.0,20.85,37.39,60.36,43.14,46.7,61.29,24.97,70.02,données du projet,93.53,92.7,92.13,68.63,78.64,92.7866666666667,83.57166666666666,68.74,58.39,58.39
EX24_Siliana_2024_11,Siliana,Siliana,Nord-Ouest,2024,11,2024-11-15,36.100307,9.417889,537615.7,3995154.85,70,32.0,17.23,60.01,63.58,48.95,36.88,49.83,21.49,60.07,données du projet,70.02,93.53,92.7,75.22,62.09,85.4166666666667,83.80333333333333,39.11,57.04,57.04
EX24_Siliana_2024_12,Siliana,Siliana,Nord-Ouest,2024,12,2024-12-15,36.091998,9.390392,535144.24,3994223.02,70,32.0,16.65,43.85,74.67,53.86,48.51,52.35,17.37,50.66,données du projet,60.07,70.02,93.53,79.22,61.2,74.54000000000005,81.27833333333334,66.21,67.6,67.6
EX24_Siliana_2025_01,Siliana,Siliana,Nord-Ouest,2025,1,2025-01-15,36.077307,9.406903,536637.45,3992599.6,70,32.0,12.83,53.23,80.67,61.7,28.91,41.35,9.58,61.73,données du projet,50.66,60.07,70.02,92.13,50.27,60.25000000000005,76.51833333333333,70.96,65.64,65.64
EX24_Siliana_2025_02,Siliana,Siliana,Nord-Ouest,2025,2,2025-02-15,36.055443,9.392585,535358.07,3990169.21,70,32.0,14.67,55.56,68.78,54.12,39.52,42.43,13.22,57.23,données du projet,61.73,50.66,60.07,92.7,52.91,57.48666666666671,71.45166666666667,80.46,72.88,72.88
EX24_Siliana_2025_03,Siliana,Siliana,Nord-Ouest,2025,3,2025-03-15,36.071958,9.385602,534721.85,3991998.46,70,32.0,19.87,53.62,63.28,42.09,66.91,47.75,12.36,77.5,données du projet,57.23,61.73,50.66,93.53,66.19,56.54000000000004,65.53999999999999,86.47,75.82,75.82
EX24_Siliana_2025_04,Siliana,Siliana,Nord-Ouest,2025,4,2025-04-15,36.056112,9.418741,537713.52,3990253.2,70,32.0,24.15,33.21,62.89,34.68,81.95,48.82,12.92,74.22,données du projet,77.5,57.23,61.73,70.02,68.63,65.48666666666671,62.86833333333334,83.65,79.77,79.77
EX24_Siliana_2025_05,Siliana,Siliana,Nord-Ouest,2025,5,2025-05-15,36.095718,9.351338,531627.01,3994622.16,70,32.0,25.26,40.02,58.04,34.71,74.78,57.24,18.77,65.69,données du projet,74.22,77.5,57.23,60.07,75.22,69.65000000000005,63.568333333333335,82.04,89.09,89.09
EX24_Siliana_2025_06,Siliana,Siliana,Nord-Ouest,2025,6,2025-06-15,36.088441,9.411931,537084.98,3993836.43,70,32.0,31.12,51.37,49.59,28.61,72.75,66.27,44.67,80.2,données du projet,65.69,74.22,77.5,50.66,79.22,72.47000000000004,64.505,100.0,93.65,93.65
EX24_Siliana_2025_07,Siliana,Siliana,Nord-Ouest,2025,7,2025-07-15,36.073583,9.394637,535534.67,3992181.94,70,32.0,33.56,8.75,43.02,21.36,98.69,76.41,33.33,91.4,données du projet,80.2,65.69,74.22,61.73,92.13,73.37000000000005,69.42833333333333,100.0,82.4,82.4
EX24_Siliana_2025_08,Siliana,Siliana,Nord-Ouest,2025,8,2025-08-15,36.089939,9.362384,532623.78,3993984.81,70,32.0,33.28,12.43,48.02,25.01,100.0,62.18,49.18,97.56,données du projet,91.4,80.2,65.69,57.23,92.7,79.0966666666667,74.37333333333333,96.04,70.95,70.95
EX24_Siliana_2025_09,Siliana,Siliana,Nord-Ouest,2025,9,2025-09-15,36.059916,9.393367,535426.53,3990665.58,70,32.0,29.58,18.75,56.37,40.02,79.13,67.66,28.53,94.6,données du projet,97.56,91.4,80.2,77.5,93.53,89.72000000000004,81.09500000000001,67.2,66.05,66.05
EX24_Sousse_2017_01,Sousse,Sousse,Centre-Est,2017,1,2017-01-15,35.812726,10.632724,647507.04,3964407.35,950,85.0,13.82,74.88,78.4,68.14,11.86,78.82,60.61,34.77,données du projet,39.79,45.35,51.62,71.88,34.79,45.5866666666667,57.306666666666665,26.55,43.06,43.06
EX24_Sousse_2017_02,Sousse,Sousse,Centre-Est,2017,2,2017-02-15,35.815052,10.595373,644128.06,3964609.67,950,85.0,16.27,99.97,85.89,70.49,19.91,86.6,72.84,30.12,données du projet,34.77,39.79,45.35,74.61,31.64,39.970000000000034,51.12166666666667,57.47,48.65,48.65
EX24_Sousse_2017_03,Sousse,Sousse,Centre-Est,2017,3,2017-03-15,35.83133,10.667521,650615.86,3966523.99,950,85.0,21.11,71.12,76.16,55.19,35.68,77.87,65.04,52.7,données du projet,30.12,34.77,39.79,60.59,34.38,34.89333333333337,43.70666666666667,37.89,58.57,58.57
EX24_Sousse_2017_04,Sousse,Sousse,Centre-Est,2017,4,2017-04-15,35.927452,10.666681,650358.09,3977185.31,950,85.0,24.02,47.07,78.85,52.74,52.91,85.55,73.43,35.4,données du projet,52.7,30.12,34.77,51.62,36.12,39.19666666666671,42.391666666666666,87.64,73.11,73.11
EX24_Sousse_2017_05,Sousse,Sousse,Centre-Est,2017,5,2017-05-15,35.841516,10.584288,643079.02,3967528.91,950,85.0,26.34,34.31,56.08,50.85,62.13,92.45,49.35,64.18,données du projet,35.4,52.7,30.12,45.35,58.39,39.4066666666667,39.68833333333334,64.68,85.05,85.05
EX24_Sousse_2017_06,Sousse,Sousse,Centre-Est,2017,6,2017-06-15,35.845558,10.627019,646931.03,3968040.68,950,85.0,31.86,20.0,57.66,34.91,77.52,91.22,96.22,72.41,données du projet,64.18,35.4,52.7,39.79,79.69,50.76000000000004,42.826666666666675,93.12,85.77,85.77
EX24_Sousse_2017_07,Sousse,Sousse,Centre-Est,2017,7,2017-07-15,35.82985,10.671656,650992.17,3966366.24,950,85.0,32.83,16.15,47.16,27.08,98.74,98.77,88.06,85.35,données du projet,72.41,64.18,35.4,34.77,71.88,57.33000000000004,48.26333333333334,85.18,82.18,82.18
EX24_Sousse_2017_08,Sousse,Sousse,Centre-Est,2017,8,2017-08-15,35.816915,10.641671,648307.6,3964885.5,950,85.0,35.0,7.64,51.37,41.29,99.63,93.19,100.0,94.86,données du projet,85.35,72.41,64.18,30.12,74.61,73.98000000000003,56.693333333333335,87.93,68.11,68.11
EX24_Sousse_2017_09,Sousse,Sousse,Centre-Est,2017,9,2017-09-15,35.823492,10.593288,643924.44,3965542.84,950,85.0,29.25,24.73,65.03,56.24,71.6,100.0,90.29,86.87,données du projet,94.86,85.35,72.41,52.7,60.59,84.20666666666669,67.48333333333333,84.4,61.48,61.48
EX24_Sousse_2017_10,Sousse,Sousse,Centre-Est,2017,10,2017-10-15,35.84197,10.637738,647905.78,3967658.77,950,85.0,21.28,55.11,78.64,63.97,47.17,87.67,66.98,70.73,données du projet,86.87,94.86,85.35,35.4,51.62,89.0266666666667,73.17833333333334,60.1,54.37,54.37
EX24_Sousse_2017_11,Sousse,Sousse,Centre-Est,2017,11,2017-11-15,35.807,10.622255,646571.67,3963756.46,950,85.0,17.72,83.58,82.86,66.9,32.12,82.85,56.96,61.75,données du projet,70.73,86.87,94.86,64.18,45.35,84.15333333333336,79.06666666666666,52.35,47.78,47.78
EX24_Sousse_2017_12,Sousse,Sousse,Centre-Est,2017,12,2017-12-15,35.796501,10.609189,645410.18,3962572.32,950,85.0,14.16,78.74,76.3,70.15,25.55,81.95,65.44,51.85,données du projet,61.75,70.73,86.87,72.41,39.79,73.11666666666669,78.66166666666668,46.64,48.71,48.71
EX24_Sousse_2018_01,Sousse,Sousse,Centre-Est,2018,1,2018-01-15,35.838183,10.651988,649199.91,3967260.37,950,85.0,16.71,80.74,83.29,72.13,29.72,85.19,50.41,42.04,données du projet,51.85,61.75,70.73,85.35,34.77,61.443333333333364,75.235,32.65,53.26,53.26
EX24_Sousse_2018_02,Sousse,Sousse,Centre-Est,2018,2,2018-02-15,35.835679,10.617324,646073.54,3966930.26,950,85.0,15.06,79.47,85.0,70.94,26.0,83.06,61.4,39.92,données du projet,42.04,51.85,61.75,94.86,30.12,51.88000000000003,68.01666666666667,45.09,68.54,68.54
EX24_Sousse_2018_03,Sousse,Sousse,Centre-Est,2018,3,2018-03-15,35.770714,10.569465,641866.1,3959653.73,950,85.0,23.05,65.59,79.46,62.75,39.37,87.88,75.82,53.03,données du projet,39.92,42.04,51.85,86.87,52.7,44.603333333333374,58.85999999999999,68.8,76.18,76.18
EX24_Sousse_2018_04,Sousse,Sousse,Centre-Est,2018,4,2018-04-15,35.795087,10.679877,651800.95,3962522.81,950,85.0,23.55,61.03,63.06,64.2,53.33,82.44,67.66,67.91,données du projet,53.03,39.92,42.04,70.73,35.4,44.996666666666705,53.22,78.27,83.25,83.25
EX24_Sousse_2018_05,Sousse,Sousse,Centre-Est,2018,5,2018-05-15,35.812896,10.609,645363.17,3964390.69,950,85.0,27.86,38.59,63.06,49.48,74.09,85.44,69.97,78.52,données du projet,67.91,53.03,39.92,61.75,64.18,53.62000000000003,52.75,90.56,81.15,81.15
EX24_Sousse_2018_06,Sousse,Sousse,Centre-Est,2018,6,2018-06-15,35.859986,10.700051,653499.04,3969753.28,950,85.0,30.95,26.24,55.62,40.68,77.77,95.31,79.26,84.81,données du projet,78.52,67.91,53.03,51.85,72.41,66.4866666666667,55.544999999999995,85.72,81.56,81.56
EX24_Sousse_2018_07,Sousse,Sousse,Centre-Est,2018,7,2018-07-15,35.851624,10.632203,647387.98,3968721.38,950,85.0,37.67,16.36,55.33,40.78,78.37,91.05,95.16,88.63,données du projet,84.81,78.52,67.91,42.04,85.35,77.08000000000003,61.03833333333333,85.04,76.49,76.49
EX24_Sousse_2018_08,Sousse,Sousse,Centre-Est,2018,8,2018-08-15,35.833635,10.685245,652212.46,3966807.09,950,85.0,33.99,13.96,56.06,47.1,87.42,93.15,81.16,82.38,données du projet,88.63,84.81,78.52,39.92,94.86,83.9866666666667,68.80333333333333,84.25,62.37,62.37
EX24_Sousse_2018_09,Sousse,Sousse,Centre-Est,2018,9,2018-09-15,35.78148,10.680761,651906.71,3961014.84,950,85.0,27.73,66.4,54.4,38.08,63.03,90.38,100.0,76.64,données du projet,82.38,88.63,84.81,53.03,86.87,85.27333333333337,75.88,64.28,49.69,49.69
EX24_Sousse_2018_10,Sousse,Sousse,Centre-Est,2018,10,2018-10-15,35.846749,10.631057,647293.52,3968178.87,950,85.0,24.45,86.6,71.15,50.59,47.27,85.46,62.12,69.12,données du projet,76.64,82.38,88.63,67.91,70.73,82.55000000000003,79.815,71.6,43.73,43.73
EX24_Sousse_2018_11,Sousse,Sousse,Centre-Est,2018,11,2018-11-15,35.852573,10.647804,648795.07,3968850.27,950,85.0,17.77,83.12,78.63,66.3,43.81,85.78,62.53,51.5,données du projet,69.12,76.64,82.38,78.52,61.75,76.0466666666667,80.01666666666667,36.17,43.2,43.2
EX24_Sousse_2018_12,Sousse,Sousse,Centre-Est,2018,12,2018-12-15,35.817233,10.628013,647073.03,3964900.21,950,85.0,15.75,82.91,85.55,72.04,28.24,96.49,81.39,43.69,données du projet,51.5,69.12,76.64,84.81,51.85,65.75333333333337,75.51333333333334,34.82,40.14,40.14
EX24_Sousse_2019_01,Sousse,Sousse,Centre-Est,2019,1,2019-01-15,35.840953,10.609938,645396.72,3967504.36,950,85.0,13.6,87.0,88.78,67.95,20.64,76.86,66.51,40.36,données du projet,43.69,51.5,69.12,88.63,42.04,54.77000000000004,68.66000000000001,39.34,44.74,44.74
EX24_Sousse_2019_02,Sousse,Sousse,Centre-Est,2019,2,2019-02-15,35.800285,10.637171,647931.92,3963034.08,950,85.0,16.9,79.82,74.64,77.46,16.1,85.13,69.68,41.63,données du projet,40.36,43.69,51.5,82.38,39.92,45.183333333333366,60.615,34.2,49.32,49.32
EX24_Sousse_2019_03,Sousse,Sousse,Centre-Est,2019,3,2019-03-15,35.861101,10.622829,646523.96,3969758.56,950,85.0,18.96,62.64,75.14,69.39,43.81,86.31,73.56,35.17,données du projet,41.63,40.36,43.69,76.64,53.03,41.893333333333366,53.82333333333333,55.89,58.89,58.89
